Rh_11_21_int5.xyz -7.04
Rh_11_22_int5.xyz -11.74
Rh_12_0_int5.xyz -16.75
Rh_12_1_int5.xyz -13.00
Rh_12_2_int5.xyz -7.84
Rh_12_3_int5.xyz -12.01
Rh_12_4_int5.xyz -19.46
Rh_12_5_int5.xyz -10.05
Rh_12_6_int5.xyz -14.91
Rh_12_7_int5.xyz 9.95
Rh_12_8_int5.xyz -19.11
Rh_12_9_int5.xyz -17.80
Rh_12_10_int5.xyz -13.58
Rh_12_11_int5.xyz -13.62
Rh_12_12_int5.xyz -19.59
Rh_12_13_int5.xyz -2.14
Rh_12_14_int5.xyz -18.30
Rh_12_15_int5.xyz -1.55
Rh_12_16_int5.xyz -14.82
Rh_12_17_int5.xyz -11.05
Rh_12_18_int5.xyz -13.40
Rh_12_19_int5.xyz -22.09
Rh_12_20_int5.xyz -14.16
Rh_12_21_int5.xyz -16.00
Rh_12_22_int5.xyz -14.00
Rh_13_0_int5.xyz -12.16
Rh_13_1_int5.xyz -6.47
Rh_13_2_int5.xyz -9.88
Rh_13_4_int5.xyz -17.14
Rh_13_5_int5.xyz -6.81
Rh_13_6_int5.xyz 2.61
Rh_13_8_int5.xyz -19.89
Rh_13_9_int5.xyz -13.40
Rh_13_10_int5.xyz -7.76
Rh_13_11_int5.xyz -15.58
Rh_13_12_int5.xyz -15.83
Rh_13_13_int5.xyz -4.23
Rh_13_14_int5.xyz -12.78
Rh_13_16_int5.xyz -11.26
Rh_13_17_int5.xyz -8.50
Rh_13_18_int5.xyz -13.51
Rh_13_19_int5.xyz -10.81
Rh_13_20_int5.xyz -9.13
Rh_13_21_int5.xyz -10.23
Rh_13_22_int5.xyz -3.40
Rh_14_0_int5.xyz -17.76
Rh_14_1_int5.xyz -8.95
Rh_14_2_int5.xyz -12.61
Rh_14_3_int5.xyz -4.19
Rh_14_4_int5.xyz -13.64
Rh_14_5_int5.xyz -10.18
Rh_14_6_int5.xyz -12.95
Rh_14_7_int5.xyz 1.33
Rh_14_8_int5.xyz -18.74
Rh_14_9_int5.xyz -15.74
Rh_14_10_int5.xyz -20.18
Rh_14_11_int5.xyz -19.48
Rh_14_12_int5.xyz -18.44
Rh_14_13_int5.xyz -5.21
Rh_14_14_int5.xyz -14.12
Rh_14_15_int5.xyz -5.48
Rh_14_16_int5.xyz -11.60
Rh_14_17_int5.xyz -17.38
Rh_14_18_int5.xyz -14.90
Rh_14_19_int5.xyz -14.96
Rh_14_20_int5.xyz -13.28
Rh_14_21_int5.xyz -11.42
Rh_14_22_int5.xyz -8.47
Rh_15_0_int5.xyz -18.73
Rh_15_1_int5.xyz -10.10
Rh_15_2_int5.xyz -9.74
Rh_15_4_int5.xyz -22.69
Rh_15_5_int5.xyz -7.30
Rh_15_6_int5.xyz -8.73
Rh_15_8_int5.xyz -16.52
Rh_15_9_int5.xyz -10.70
Rh_15_10_int5.xyz -10.44
Rh_15_11_int5.xyz -11.09
Rh_15_12_int5.xyz -4.08
Rh_15_13_int5.xyz -6.14
Rh_15_14_int5.xyz -6.95
Rh_15_16_int5.xyz -4.19
Rh_15_17_int5.xyz -4.74
Rh_15_18_int5.xyz -20.48
Rh_15_19_int5.xyz -9.37
Rh_15_20_int5.xyz -13.18
Rh_15_21_int5.xyz -7.53
Rh_15_22_int5.xyz -5.37
Rh_16_0_int5.xyz -11.13
Rh_16_1_int5.xyz -7.65
Rh_16_2_int5.xyz -4.91
Rh_16_3_int5.xyz -4.05
Rh_16_4_int5.xyz -11.78
Rh_16_5_int5.xyz -19.08
Rh_16_6_int5.xyz -4.11
Rh_16_7_int5.xyz 7.41
Rh_16_8_int5.xyz -17.08
Rh_16_9_int5.xyz -9.56
Rh_16_10_int5.xyz -13.70
Rh_16_11_int5.xyz -14.21
Rh_16_12_int5.xyz -14.87
Rh_16_13_int5.xyz -6.24
Rh_16_14_int5.xyz -17.38
Rh_16_16_int5.xyz -17.97
Rh_16_17_int5.xyz -19.71
Rh_16_18_int5.xyz -9.49
Rh_16_19_int5.xyz -18.15
Rh_16_20_int5.xyz -13.15
Rh_16_21_int5.xyz -3.73
Rh_16_22_int5.xyz -10.69
Rh_17_0_int5.xyz -17.85
Rh_17_1_int5.xyz -12.34
Rh_17_2_int5.xyz -9.21
Rh_17_3_int5.xyz -4.84
Rh_17_4_int5.xyz -13.51
Rh_17_5_int5.xyz -10.93
Rh_17_6_int5.xyz -11.81
Rh_17_7_int5.xyz 5.88
Rh_17_8_int5.xyz -18.96
Rh_17_9_int5.xyz -15.85
Rh_17_10_int5.xyz -16.96
Rh_17_11_int5.xyz -16.74
Rh_17_12_int5.xyz -15.65
Rh_17_13_int5.xyz -5.34
Rh_17_14_int5.xyz -17.15
Rh_17_15_int5.xyz -8.76
Rh_17_16_int5.xyz -15.40
Rh_17_17_int5.xyz -20.47
Rh_17_18_int5.xyz -20.06
Rh_17_19_int5.xyz -18.22
Rh_17_20_int5.xyz -10.88
Rh_17_21_int5.xyz -6.83
Rh_17_22_int5.xyz 2.93
Rh_18_0_int5.xyz -11.59
Rh_18_1_int5.xyz -7.64
Rh_18_2_int5.xyz -5.35
Rh_18_3_int5.xyz 3.31
Rh_18_4_int5.xyz -11.20
Rh_18_5_int5.xyz -8.71
Rh_18_6_int5.xyz -12.13
Rh_18_7_int5.xyz 0.62
Rh_18_8_int5.xyz -18.29
Rh_18_9_int5.xyz -11.86
Rh_18_10_int5.xyz -19.34
Rh_18_11_int5.xyz -17.91
Rh_18_12_int5.xyz -19.33
Rh_18_13_int5.xyz 2.59
Rh_18_14_int5.xyz -13.91
Rh_18_15_int5.xyz -14.89
Rh_18_16_int5.xyz -17.75
Rh_18_17_int5.xyz -19.59
Rh_18_18_int5.xyz -17.55
Rh_18_19_int5.xyz -11.68
Rh_18_20_int5.xyz -11.88
Rh_18_21_int5.xyz -7.77
Rh_18_22_int5.xyz -2.61
Rh_19_0_int5.xyz -22.04
Rh_19_1_int5.xyz -8.26
Rh_19_2_int5.xyz -8.14
Rh_19_3_int5.xyz -5.36
Rh_19_4_int5.xyz -13.70
Rh_19_5_int5.xyz -7.61
Rh_19_6_int5.xyz -14.08
Rh_19_8_int5.xyz -18.07
Rh_19_9_int5.xyz -15.30
Rh_19_10_int5.xyz -10.24
Rh_19_11_int5.xyz -15.90
Rh_19_12_int5.xyz -15.35
Rh_19_13_int5.xyz -12.65
Rh_19_14_int5.xyz -16.96
Rh_19_15_int5.xyz -13.99
Rh_19_16_int5.xyz -18.01
Rh_19_17_int5.xyz -21.85
Rh_19_18_int5.xyz -15.39
Rh_19_19_int5.xyz -17.65
Rh_19_20_int5.xyz -19.12
Rh_19_21_int5.xyz -14.80
Rh_19_22_int5.xyz 7.60
Rh_20_0_int5.xyz -13.51
Rh_20_1_int5.xyz -13.13
Rh_20_2_int5.xyz -8.77
Rh_20_3_int5.xyz 2.64
Rh_20_4_int5.xyz -17.95
Rh_20_5_int5.xyz -13.05
Rh_20_6_int5.xyz -5.25
Rh_20_7_int5.xyz 4.14
Rh_20_8_int5.xyz -18.00
Rh_20_9_int5.xyz -14.13
Rh_20_10_int5.xyz -18.57
Rh_20_11_int5.xyz -9.51
Rh_20_12_int5.xyz -12.62
Rh_20_13_int5.xyz -11.03
Rh_20_14_int5.xyz -17.51
Rh_20_15_int5.xyz 2.42
Rh_20_16_int5.xyz -13.87
Rh_20_17_int5.xyz -15.62
Rh_20_18_int5.xyz -17.25
Rh_20_19_int5.xyz -16.60
Rh_20_20_int5.xyz -13.68
Rh_20_21_int5.xyz -7.52
Rh_21_0_int5.xyz -11.41
Rh_21_1_int5.xyz -6.79
Rh_21_2_int5.xyz -11.96
Rh_21_3_int5.xyz -5.59
Rh_21_4_int5.xyz -8.35
Rh_21_5_int5.xyz -11.00
Rh_21_6_int5.xyz -13.60
Rh_21_8_int5.xyz -16.58
Rh_21_9_int5.xyz -16.39
Rh_21_10_int5.xyz -18.55
Rh_21_11_int5.xyz -11.94
Rh_21_12_int5.xyz -14.09
Rh_21_13_int5.xyz -3.53
Rh_21_14_int5.xyz -18.48
Rh_21_15_int5.xyz -3.61
Rh_21_16_int5.xyz -19.35
Rh_21_17_int5.xyz -15.97
Rh_21_18_int5.xyz -11.62
Rh_21_19_int5.xyz -5.43
Rh_21_20_int5.xyz -11.33
Rh_21_21_int5.xyz -6.12
Rh_21_22_int5.xyz 2.04
Rh_22_0_int5.xyz -16.89
Rh_22_1_int5.xyz -1.25
Rh_22_2_int5.xyz 2.22
Rh_22_3_int5.xyz -2.27
Rh_22_4_int5.xyz -12.92
Rh_22_5_int5.xyz -12.14
Rh_22_6_int5.xyz -11.37
Rh_22_8_int5.xyz -12.73
Rh_22_9_int5.xyz -15.08
Rh_22_10_int5.xyz -12.86
Rh_22_11_int5.xyz -11.75
Rh_22_12_int5.xyz -13.14
Rh_22_13_int5.xyz 0.97
Rh_22_14_int5.xyz -11.47
Rh_22_16_int5.xyz -18.21
Rh_22_17_int5.xyz -13.43
Rh_22_18_int5.xyz -4.28
Rh_22_19_int5.xyz -17.95
Rh_22_20_int5.xyz -9.41
Rh_22_21_int5.xyz -11.97
Rh_22_22_int5.xyz -3.90
Ir_0_0_int5.xyz -21.82
Ir_0_1_int5.xyz -20.65
Ir_0_2_int5.xyz -19.48
Ir_0_3_int5.xyz -9.81
Ir_0_4_int5.xyz -23.95
Ir_0_5_int5.xyz -17.09
Ir_0_6_int5.xyz -25.08
Ir_0_7_int5.xyz -11.56
Ir_0_8_int5.xyz -20.44
Ir_0_9_int5.xyz -24.74
Ir_0_10_int5.xyz -21.17
Ir_0_11_int5.xyz -27.32
Ir_0_12_int5.xyz -19.43
Ir_0_13_int5.xyz -14.98
Ir_0_14_int5.xyz -24.26
Ir_0_15_int5.xyz -13.24
Ir_0_16_int5.xyz -19.52
Ir_0_17_int5.xyz -21.28
Ir_0_18_int5.xyz -16.61
Ir_0_19_int5.xyz -22.39
Ir_0_20_int5.xyz -13.87
Ir_0_21_int5.xyz -18.39
Ir_0_22_int5.xyz -12.08
Ir_1_0_int5.xyz -21.89
Ir_1_1_int5.xyz -18.86
Ir_1_2_int5.xyz -15.24
Ir_1_3_int5.xyz -13.51
Ir_1_4_int5.xyz -23.82
Ir_1_5_int5.xyz -15.28
Ir_1_6_int5.xyz -15.68
Ir_1_7_int5.xyz 3.44
Ir_1_8_int5.xyz -19.85
Ir_1_9_int5.xyz -18.17
Ir_1_10_int5.xyz -21.63
Ir_1_11_int5.xyz -21.73
Ir_1_12_int5.xyz -20.56
Ir_1_13_int5.xyz -8.89
Ir_1_14_int5.xyz -20.11
Ir_1_16_int5.xyz -17.63
Ir_1_17_int5.xyz -15.72
Ir_1_18_int5.xyz -15.34
Ir_1_19_int5.xyz -20.44
Ir_1_20_int5.xyz -15.19
Ir_1_21_int5.xyz -15.50
Ir_1_22_int5.xyz -12.71
Ir_2_0_int5.xyz -17.86
Ir_2_1_int5.xyz -15.81
Ir_2_2_int5.xyz -13.50
Ir_2_3_int5.xyz -13.74
Ir_2_4_int5.xyz -16.09
Ir_2_5_int5.xyz -12.44
Ir_2_6_int5.xyz -16.77
Ir_2_7_int5.xyz -1.53
Ir_2_8_int5.xyz -15.93
Ir_2_9_int5.xyz -20.22
Ir_2_10_int5.xyz -22.12
Ir_2_11_int5.xyz -22.20
Ir_2_12_int5.xyz -18.60
Ir_2_13_int5.xyz -14.83
Ir_2_14_int5.xyz -18.17
Ir_2_16_int5.xyz -18.82
Ir_2_17_int5.xyz -17.10
Ir_2_18_int5.xyz -13.26
Ir_2_19_int5.xyz -11.16
Ir_2_20_int5.xyz -8.17
Ir_2_21_int5.xyz -3.03
Ir_2_22_int5.xyz -11.16
Ir_3_0_int5.xyz -17.24
Ir_3_1_int5.xyz -16.42
Ir_3_2_int5.xyz -15.07
Ir_3_3_int5.xyz -8.76
Ir_3_4_int5.xyz -21.86
Ir_3_5_int5.xyz -18.38
Ir_3_6_int5.xyz -16.09
Ir_3_8_int5.xyz -16.30
Ir_3_9_int5.xyz -20.47
Ir_3_10_int5.xyz -16.73
Ir_3_11_int5.xyz -18.37
Ir_3_12_int5.xyz -14.33
Ir_3_13_int5.xyz -2.44
Ir_3_14_int5.xyz 8.55
Ir_3_16_int5.xyz -20.65
Ir_3_17_int5.xyz -18.53
Ir_3_18_int5.xyz -12.98
Ir_3_19_int5.xyz -16.40
Ir_3_20_int5.xyz -6.00
Ir_3_21_int5.xyz -9.38
Ir_3_22_int5.xyz -1.59
Ir_4_0_int5.xyz -22.68
Ir_4_1_int5.xyz -19.90
Ir_4_2_int5.xyz -18.48
Ir_4_3_int5.xyz -13.55
Ir_4_4_int5.xyz -18.91
Ir_4_5_int5.xyz -21.80
Ir_4_6_int5.xyz -21.64
Ir_4_7_int5.xyz -10.54
Ir_4_8_int5.xyz -19.86
Ir_4_9_int5.xyz -18.52
Ir_4_10_int5.xyz -20.88
Ir_4_11_int5.xyz -23.34
Ir_4_12_int5.xyz -21.05
Ir_4_13_int5.xyz -5.57
Ir_4_14_int5.xyz -21.10
Ir_4_16_int5.xyz -26.06
Ir_4_17_int5.xyz -24.85
Ir_4_18_int5.xyz -24.85
Ir_4_19_int5.xyz -25.40
Ir_4_20_int5.xyz -17.16
Ir_4_21_int5.xyz -16.68
Ir_4_22_int5.xyz -4.81
Ir_5_0_int5.xyz -23.30
Ir_5_1_int5.xyz -15.90
Ir_5_2_int5.xyz -14.46
Ir_5_3_int5.xyz -9.26
Ir_5_4_int5.xyz -22.66
Ir_5_5_int5.xyz -18.86
Ir_5_6_int5.xyz -21.35
Ir_5_7_int5.xyz 1.97
Ir_5_8_int5.xyz -21.46
Ir_5_9_int5.xyz -20.14
Ir_5_10_int5.xyz -25.90
Ir_5_11_int5.xyz -23.68
Ir_5_12_int5.xyz -22.36
Ir_5_13_int5.xyz -31.57
Ir_5_14_int5.xyz -18.21
Ir_5_16_int5.xyz -23.83
Ir_5_17_int5.xyz -21.64
Ir_5_18_int5.xyz -22.12
Ir_5_19_int5.xyz -23.75
Ir_5_20_int5.xyz -18.25
Ir_5_21_int5.xyz -20.44
Ir_5_22_int5.xyz -8.53
Ir_6_0_int5.xyz -21.08
Ir_6_1_int5.xyz -17.00
Ir_6_2_int5.xyz -13.10
Ir_6_3_int5.xyz -15.22
Ir_6_4_int5.xyz -18.79
Ir_6_5_int5.xyz -22.07
Ir_6_6_int5.xyz -17.66
Ir_6_7_int5.xyz 2.11
Ir_6_8_int5.xyz -21.62
Ir_6_9_int5.xyz -18.39
Ir_6_10_int5.xyz -20.67
Ir_6_11_int5.xyz -17.83
Ir_6_12_int5.xyz -28.70
Ir_6_13_int5.xyz -18.25
Ir_6_14_int5.xyz -23.65
Ir_6_15_int5.xyz -17.99
Ir_6_16_int5.xyz -26.33
Ir_6_17_int5.xyz -23.39
Ir_6_18_int5.xyz -28.14
Ir_6_19_int5.xyz -23.72
Ir_6_20_int5.xyz -25.36
Ir_6_21_int5.xyz -14.75
Ir_6_22_int5.xyz -11.35
Ir_7_0_int5.xyz -21.34
Ir_7_1_int5.xyz -11.51
Ir_7_2_int5.xyz -21.37
Ir_7_3_int5.xyz 5.72
Ir_7_4_int5.xyz -14.79
Ir_7_5_int5.xyz -10.15
Ir_7_6_int5.xyz -12.13
Ir_7_8_int5.xyz -3.52
Ir_7_9_int5.xyz -8.60
Ir_7_10_int5.xyz -10.43
Ir_7_11_int5.xyz -12.58
Ir_7_12_int5.xyz -10.06
Ir_7_14_int5.xyz -11.19
Ir_7_16_int5.xyz -14.74
Ir_7_17_int5.xyz -9.39
Ir_7_18_int5.xyz -13.90
Ir_7_21_int5.xyz -6.92
Ir_7_22_int5.xyz -10.86
Ir_8_0_int5.xyz -22.71
Ir_8_1_int5.xyz -24.41
Ir_8_2_int5.xyz -10.65
Ir_8_3_int5.xyz -26.10
Ir_8_4_int5.xyz -23.65
Ir_8_5_int5.xyz -16.49
Ir_8_6_int5.xyz -22.86
Ir_8_7_int5.xyz 7.36
Ir_8_8_int5.xyz -23.25
Ir_8_9_int5.xyz -15.76
Ir_8_10_int5.xyz -22.37
Ir_8_11_int5.xyz -21.84
Ir_8_12_int5.xyz -23.71
Ir_8_13_int5.xyz -11.13
Ir_8_14_int5.xyz -24.26
Ir_8_15_int5.xyz -10.21
Ir_8_16_int5.xyz -20.84
Ir_8_17_int5.xyz -25.89
Ir_8_18_int5.xyz -24.36
Ir_8_19_int5.xyz -22.45
Ir_8_20_int5.xyz -24.80
Ir_8_21_int5.xyz -18.97
Ir_8_22_int5.xyz -19.62
Ir_9_0_int5.xyz -21.89
Ir_9_1_int5.xyz -19.89
Ir_9_2_int5.xyz -12.73
Ir_9_3_int5.xyz -10.43
Ir_9_4_int5.xyz -22.43
Ir_9_5_int5.xyz -19.52
Ir_9_6_int5.xyz -23.03
Ir_9_8_int5.xyz -23.99
Ir_9_9_int5.xyz -20.01
Ir_9_10_int5.xyz -19.08
Ir_9_11_int5.xyz -25.56
Ir_9_12_int5.xyz -22.76
Ir_9_13_int5.xyz -15.60
Ir_9_14_int5.xyz -24.20
Ir_9_15_int5.xyz -20.08
Ir_9_16_int5.xyz -20.90
Ir_9_17_int5.xyz -24.84
Ir_9_18_int5.xyz -18.77
Ir_9_19_int5.xyz -16.54
Ir_9_20_int5.xyz -19.80
Ir_9_21_int5.xyz -12.52
Ir_9_22_int5.xyz -9.13
Ir_10_0_int5.xyz -21.63
Ir_10_1_int5.xyz -22.70
Ir_10_2_int5.xyz -12.55
Ir_10_3_int5.xyz -4.27
Ir_10_4_int5.xyz -24.55
Ir_10_5_int5.xyz -19.67
Ir_10_6_int5.xyz -19.92
Ir_10_8_int5.xyz -21.75
Ir_10_9_int5.xyz -22.46
Ir_10_10_int5.xyz -23.14
Ir_10_11_int5.xyz -23.44
Ir_10_12_int5.xyz -22.86
Ir_10_13_int5.xyz -8.44
Ir_10_14_int5.xyz -24.27
Ir_10_15_int5.xyz -5.34
Ir_10_16_int5.xyz -14.85
Ir_10_17_int5.xyz -21.78
Ir_10_18_int5.xyz -21.75
Ir_10_19_int5.xyz -24.20
Ir_10_20_int5.xyz -18.14
Ir_10_21_int5.xyz -13.70
Ir_10_22_int5.xyz -10.79
Ir_11_0_int5.xyz -24.22
Ir_11_1_int5.xyz -18.21
Ir_11_2_int5.xyz -9.06
Ir_11_3_int5.xyz -14.43
Ir_11_4_int5.xyz -26.49
Ir_11_5_int5.xyz -18.89
Ir_11_6_int5.xyz -23.02
Ir_11_7_int5.xyz 4.38
Ir_11_8_int5.xyz -23.51
Ir_11_9_int5.xyz -23.81
Ir_11_10_int5.xyz -18.14
Ir_11_11_int5.xyz -25.06
Ir_11_12_int5.xyz -20.48
Ir_11_13_int5.xyz -11.95
Ir_11_14_int5.xyz -23.97
Ir_11_15_int5.xyz -12.25
Ir_11_16_int5.xyz -23.32
Ir_11_17_int5.xyz -22.42
Ir_11_18_int5.xyz -18.17
Ir_11_19_int5.xyz -19.00
Ir_11_20_int5.xyz -21.11
Ir_11_21_int5.xyz -12.25
Ir_11_22_int5.xyz -16.69
Ir_12_0_int5.xyz -21.84
Ir_12_1_int5.xyz -17.74
Ir_12_2_int5.xyz -13.00
Ir_12_3_int5.xyz -17.28
Ir_12_4_int5.xyz -25.39
Ir_12_5_int5.xyz -18.31
Ir_12_6_int5.xyz -20.87
Ir_12_7_int5.xyz 4.23
Ir_12_8_int5.xyz -23.67
Ir_12_9_int5.xyz -23.22
Ir_12_10_int5.xyz -18.70
Ir_12_11_int5.xyz -18.97
Ir_12_12_int5.xyz -25.11
Ir_12_13_int5.xyz -5.82
Ir_12_14_int5.xyz -23.70
Ir_12_15_int5.xyz -4.41
Ir_12_16_int5.xyz -21.44
Ir_12_17_int5.xyz -18.12
Ir_12_18_int5.xyz -19.78
Ir_12_19_int5.xyz -27.98
Ir_12_20_int5.xyz -20.33
Ir_12_21_int5.xyz -21.14
Ir_12_22_int5.xyz -20.35
Ir_13_0_int5.xyz -17.42
Ir_13_1_int5.xyz -10.03
Ir_13_2_int5.xyz -14.62
Ir_13_4_int5.xyz -22.99
Ir_13_5_int5.xyz -10.97
Ir_13_6_int5.xyz -2.90
Ir_13_8_int5.xyz -24.53
Ir_13_9_int5.xyz -18.91
Ir_13_10_int5.xyz -12.46
Ir_13_11_int5.xyz -20.97
Ir_13_12_int5.xyz -21.73
Ir_13_13_int5.xyz -8.05
Ir_13_14_int5.xyz -17.77
Ir_13_16_int5.xyz -17.78
Ir_13_17_int5.xyz -15.10
Ir_13_18_int5.xyz -18.97
Ir_13_19_int5.xyz -16.41
Ir_13_20_int5.xyz -15.50
Ir_13_21_int5.xyz -14.12
Ir_13_22_int5.xyz -6.73
Ir_14_0_int5.xyz -23.65
Ir_14_1_int5.xyz -14.15
Ir_14_2_int5.xyz -17.49
Ir_14_3_int5.xyz -9.06
Ir_14_4_int5.xyz -19.98
Ir_14_5_int5.xyz -17.45
Ir_14_6_int5.xyz -18.93
Ir_14_7_int5.xyz -5.67
Ir_14_8_int5.xyz -23.85
Ir_14_9_int5.xyz -20.25
Ir_14_10_int5.xyz -24.61
Ir_14_11_int5.xyz -24.72
Ir_14_12_int5.xyz -23.77
Ir_14_13_int5.xyz -10.83
Ir_14_14_int5.xyz -19.36
Ir_14_15_int5.xyz -9.05
Ir_14_16_int5.xyz -18.20
Ir_14_17_int5.xyz -23.42
Ir_14_18_int5.xyz -20.83
Ir_14_19_int5.xyz -20.58
Ir_14_20_int5.xyz -19.20
Ir_14_21_int5.xyz -16.77
Ir_14_22_int5.xyz -14.66
Ir_15_0_int5.xyz -24.41
Ir_15_1_int5.xyz -16.17
Ir_15_2_int5.xyz -13.09
Ir_15_4_int5.xyz -30.16
Ir_15_5_int5.xyz -13.97
Ir_15_6_int5.xyz -15.18
Ir_15_8_int5.xyz -21.25
Ir_15_9_int5.xyz -14.31
Ir_15_10_int5.xyz -15.65
Ir_15_11_int5.xyz -15.44
Ir_15_12_int5.xyz -8.24
Ir_15_13_int5.xyz -9.91
Ir_15_14_int5.xyz -7.60
Ir_15_16_int5.xyz -4.72
Ir_15_17_int5.xyz -10.18
Ir_15_18_int5.xyz -27.63
Ir_15_19_int5.xyz -16.33
Ir_15_20_int5.xyz -20.15
Ir_15_21_int5.xyz -7.27
Ir_15_22_int5.xyz -10.64
Ir_16_0_int5.xyz -17.09
Ir_16_1_int5.xyz -14.09
Ir_16_2_int5.xyz -11.18
Ir_16_3_int5.xyz -9.01
Ir_16_4_int5.xyz -18.81
Ir_16_5_int5.xyz -25.93
Ir_16_6_int5.xyz -9.30
Ir_16_7_int5.xyz 1.80
Ir_16_8_int5.xyz -23.50
Ir_16_9_int5.xyz -16.11
Ir_16_10_int5.xyz -20.46
Ir_16_11_int5.xyz -20.00
Ir_16_12_int5.xyz -21.65
Ir_16_13_int5.xyz -14.99
Ir_16_14_int5.xyz -23.34
Ir_16_16_int5.xyz -23.32
Ir_16_17_int5.xyz -26.06
Ir_16_18_int5.xyz -15.06
Ir_16_19_int5.xyz -23.69
Ir_16_20_int5.xyz -19.34
Ir_16_21_int5.xyz -10.19
Ir_16_22_int5.xyz -16.82
Ir_17_0_int5.xyz -24.33
Ir_17_1_int5.xyz -18.93
Ir_17_2_int5.xyz -15.37
Ir_17_3_int5.xyz -10.69
Ir_17_4_int5.xyz -20.27
Ir_17_5_int5.xyz -16.62
Ir_17_6_int5.xyz -18.13
Ir_17_7_int5.xyz 0.58
Ir_17_8_int5.xyz -25.48
Ir_17_9_int5.xyz -21.86
Ir_17_10_int5.xyz -23.73
Ir_17_11_int5.xyz -22.22
Ir_17_12_int5.xyz -22.44
Ir_17_13_int5.xyz -11.00
Ir_17_14_int5.xyz -23.34
Ir_17_15_int5.xyz -14.31
Ir_17_16_int5.xyz -21.96
Ir_17_17_int5.xyz -26.08
Ir_17_18_int5.xyz -26.71
Ir_17_19_int5.xyz -25.48
Ir_17_20_int5.xyz -17.07
Ir_17_21_int5.xyz -12.00
Ir_17_22_int5.xyz -3.00
Ir_18_0_int5.xyz -17.90
Ir_18_1_int5.xyz -13.76
Ir_18_2_int5.xyz -11.86
Ir_18_3_int5.xyz -3.40
Ir_18_4_int5.xyz -17.48
Ir_18_5_int5.xyz -15.73
Ir_18_6_int5.xyz -17.75
Ir_18_7_int5.xyz -1.93
Ir_18_8_int5.xyz -24.40
Ir_18_9_int5.xyz -17.10
Ir_18_10_int5.xyz -25.27
Ir_18_11_int5.xyz -23.80
Ir_18_12_int5.xyz -24.62
Ir_18_13_int5.xyz -2.77
Ir_18_14_int5.xyz -18.46
Ir_18_15_int5.xyz -19.62
Ir_18_16_int5.xyz -23.56
Ir_18_17_int5.xyz -25.75
Ir_18_18_int5.xyz -24.34
Ir_18_19_int5.xyz -17.39
Ir_18_20_int5.xyz -17.87
Ir_18_21_int5.xyz -12.00
Ir_18_22_int5.xyz -9.21
Ir_19_0_int5.xyz -28.07
Ir_19_1_int5.xyz -14.42
Ir_19_2_int5.xyz -13.60
Ir_19_3_int5.xyz -10.86
Ir_19_4_int5.xyz -19.92
Ir_19_5_int5.xyz -13.94
Ir_19_6_int5.xyz -20.84
Ir_19_8_int5.xyz -24.20
Ir_19_9_int5.xyz -21.53
Ir_19_10_int5.xyz -15.90
Ir_19_11_int5.xyz -21.12
Ir_19_12_int5.xyz -20.89
Ir_19_13_int5.xyz -19.70
Ir_19_14_int5.xyz -22.32
Ir_19_15_int5.xyz -18.35
Ir_19_16_int5.xyz -23.68
Ir_19_17_int5.xyz -28.33
Ir_19_18_int5.xyz -21.32
Ir_19_19_int5.xyz -21.52
Ir_19_20_int5.xyz -25.88
Ir_19_21_int5.xyz -20.71
Ir_19_22_int5.xyz 2.42
Ir_20_0_int5.xyz -19.14
Ir_20_1_int5.xyz -19.09
Ir_20_2_int5.xyz -14.90
Ir_20_3_int5.xyz -3.16
Ir_20_4_int5.xyz -23.79
Ir_20_5_int5.xyz -19.70
Ir_20_6_int5.xyz -10.42
Ir_20_7_int5.xyz -1.66
Ir_20_8_int5.xyz -24.90
Ir_20_9_int5.xyz -20.66
Ir_20_10_int5.xyz -24.37
Ir_20_11_int5.xyz -15.05
Ir_20_12_int5.xyz -18.48
Ir_20_13_int5.xyz -16.62
Ir_20_14_int5.xyz -24.59
Ir_20_15_int5.xyz -2.15
Ir_20_16_int5.xyz -20.37
Ir_20_17_int5.xyz -21.63
Ir_20_18_int5.xyz -23.01
Ir_20_19_int5.xyz -23.34
Ir_20_20_int5.xyz -20.00
Ir_20_21_int5.xyz -12.83
Ir_21_0_int5.xyz -16.26
Ir_21_1_int5.xyz -12.32
Ir_21_2_int5.xyz -16.37
Ir_21_3_int5.xyz -8.54
Ir_21_4_int5.xyz -13.88
Ir_21_5_int5.xyz -17.23
Ir_21_6_int5.xyz -19.50
Ir_21_8_int5.xyz -21.92
Ir_21_9_int5.xyz -21.38
Ir_21_10_int5.xyz -23.46
Ir_21_11_int5.xyz -16.90
Ir_21_12_int5.xyz -19.41
Ir_21_13_int5.xyz -7.73
Ir_21_14_int5.xyz -23.12
Ir_21_15_int5.xyz -9.09
Ir_21_16_int5.xyz -24.66
Ir_21_17_int5.xyz -20.80
Ir_21_18_int5.xyz -17.66
Ir_21_19_int5.xyz -10.88
Ir_21_20_int5.xyz -16.33
Ir_21_21_int5.xyz -10.61
Ir_21_22_int5.xyz -6.34
Ir_22_0_int5.xyz -21.43
Ir_22_1_int5.xyz -5.15
Ir_22_2_int5.xyz -2.45
Ir_22_3_int5.xyz -7.15
Ir_22_4_int5.xyz -18.96
Ir_22_5_int5.xyz -18.30
Ir_22_6_int5.xyz -17.43
Ir_22_8_int5.xyz -17.66
Ir_22_9_int5.xyz -20.28
Ir_22_10_int5.xyz -16.99
